Date,Species,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,Water1_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,Depart_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,Sunrise_y,Sunset_y,Depth_y,Water1_y,SnowFall_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
2007-08-02,0,41.719059,-87.675088,9,2,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.719059,-87.675088,9,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.719059,-87.675088,9,5,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.692555,-87.598865,8,3,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.903002,-87.688267,8,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.903002,-87.688267,8,12,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.903002,-87.688267,8,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.704336,-87.703736,8,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.704336,-87.703736,8,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.822536,-87.666343,9,7,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.822536,-87.666343,9,7,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.778748,-87.586427,8,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.821582,-87.627796,9,2,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.821582,-87.627796,9,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.803423,-87.642984,8,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.803423,-87.642984,8,3,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.754292,-87.590773,9,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.754292,-87.590773,9,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.673408,-87.599862,5,49,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.673408,-87.599862,5,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.673408,-87.599862,5,7,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.673408,-87.599862,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,48,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,43,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,21,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.726465,-87.585413,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,49,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,5,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,3,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,5,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.726465,-87.585413,5,50,1,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.678618,-87.559308,5,25,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.678618,-87.559308,5,30,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.678618,-87.559308,5,13,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.678618,-87.559308,5,17,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.678618,-87.559308,5,10,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.678618,-87.559308,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.737052,-87.543067,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.740641,-87.546587,5,33,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.740641,-87.546587,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.740641,-87.546587,5,16,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.740641,-87.546587,5,3,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.680946,-87.535198,8,48,1,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.680946,-87.535198,8,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.680946,-87.535198,8,15,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.680946,-87.535198,8,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.680946,-87.535198,8,48,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.680946,-87.535198,8,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.680946,-87.535198,8,36,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.680946,-87.535198,8,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.680946,-87.535198,8,42,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.686398,-87.531635,8,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.686398,-87.531635,8,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.686398,-87.531635,8,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.686398,-87.531635,8,3,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.686398,-87.531635,8,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.686398,-87.531635,8,26,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.686398,-87.531635,8,28,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.729669,-87.582699,5,3,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.729669,-87.582699,5,2,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.704572,-87.565666,8,46,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.704572,-87.565666,8,33,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.644612,-87.604498,5,20,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.644612,-87.604498,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.644612,-87.604498,5,6,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.733643,-87.55551,8,5,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.733643,-87.55551,8,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.717753,-87.531657,8,19,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.717753,-87.531657,8,4,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.750498,-87.605294,5,16,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.750498,-87.605294,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.750498,-87.605294,5,7,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.702724,-87.536497,5,28,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.702724,-87.536497,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.702724,-87.536497,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.702724,-87.536497,5,38,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.702724,-87.536497,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,0,41.702724,-87.536497,5,50,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,1,41.702724,-87.536497,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.702724,-87.536497,5,44,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.702724,-87.536497,5,26,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,4,41.702724,-87.536497,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-02,2,41.825902,-87.667827,5,1,0,91,70,81, 8,66,71,0,16,0446,1910,0,0,0.0,0.00,29.26,29.97,5.5,26,5.9,91,73,82,0,66,72,0,17,0,0,0,0,0,0.00,29.31,29.95,6.5,23,7.2
2007-08-03,0,41.686398,-87.531635,8,50,0,90,69,80, 7,56,66,0,15,0447,1909,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0,0,0.00,29.36,30.00,3.3,6,5.8
2007-08-03,2,41.686398,-87.531635,8,4,0,90,69,80, 7,56,66,0,15,0447,1909,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0,0,0.00,29.36,30.00,3.3,6,5.8
2007-08-03,2,41.686398,-87.531635,8,50,0,90,69,80, 7,56,66,0,15,0447,1909,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0,0,0.00,29.36,30.00,3.3,6,5.8
2007-08-03,2,41.686398,-87.531635,8,50,0,90,69,80, 7,56,66,0,15,0447,1909,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0,0,0.00,29.36,30.00,3.3,6,5.8
2007-08-03,2,41.686398,-87.531635,8,50,0,90,69,80, 7,56,66,0,15,0447,1909,0,0,0.0,0.00,29.31,30.02,2.7,3,5.7,88,73,81,0,58,67,0,16,0,0,0,0,0,0.00,29.36,30.00,3.3,6,5.8
2007-08-07,0,41.95469,-87.800991,9,13,0,91,72,82, 9,73,76,0,17,0451,1904,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0,0,0.06,29.11,29.74,6.3,24,8.8
2007-08-07,1,41.95469,-87.800991,9,2,0,91,72,82, 9,73,76,0,17,0451,1904,0,0,0.0,1.31,29.06,29.76,6.2,25,9.0,92,73,83,0,73,76,0,18,0,0,0,0,0,0.06,29.11,29.74,6.3,24,8.8
